Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,value_dw_adjusted,n_samples
red-maine-artist-south-wisconsin-october,204,VT,1,dry_weight_g,78.7,73.60,78.7,33
red-maine-artist-south-wisconsin-october,204,VT,1,dry_weight_g,69.9,73.60,69.9,33
red-maine-artist-south-wisconsin-october,309,VT,1,dry_weight_g,84.2,75.77,84.2,38
red-maine-artist-south-wisconsin-october,403,VT,1,dry_weight_g,59.0,69.73,59.0,33
asparagus-zebra-low-winner-floor-december,103,VT,1,dry_weight_g,100.1,94.00,100.1,38
asparagus-zebra-low-winner-floor-december,106,VT,1,dry_weight_g,79.1,97.13,79.1,35
asparagus-zebra-low-winner-floor-december,209,VT,1,dry_weight_g,132.2,119.13,132.2,35
zebra-fillet-moon-sweet-harry-april,106,VT,3,dry_weight_g,64.7,21.57,21.566666666666666,35
island-beryllium-idaho-wyoming-florida-nitrogen,304,VT,3,dry_weight_g,257.3,59.17,85.76666666666667,35
mountain-november-chicken-avocado-magazine-oven,203,VT,3,dry_weight_g,324.9,108.3,108.3,32
alanine-cup-tango-hotel-oven-pasta,101,VT,3,dry_weight_g,180.3,60.10,60.1,36
alanine-cup-tango-hotel-oven-pasta,206,VT,3,dry_weight_g,176.3,58.77,58.76666666666667,36
alanine-cup-tango-hotel-oven-pasta,403,VT,3,dry_weight_g,188.5,62.83,62.833333333333336,33
summer-freddie-colorado-fish-robert-hamper,106,VT,3,dry_weight_g,357.4,,119.13333333333333,35
summer-freddie-colorado-fish-robert-hamper,303,VT,3,dry_weight_g,384.1,,128.03333333333333,36
summer-freddie-colorado-fish-robert-hamper,409,VT,3,dry_weight_g,316.8,,105.60000000000001,33
connecticut-leopard-queen-vegan-low-artist,109,VT,1,dry_weight_g,91.2,,91.2,34
connecticut-leopard-queen-vegan-low-artist,111,VT,1,dry_weight_g,151.6,,151.6,2
connecticut-leopard-queen-vegan-low-artist,205,VT,1,dry_weight_g,81.7,,81.7,35
connecticut-leopard-queen-vegan-low-artist,302,VT,1,dry_weight_g,104.7,,104.7,34
pizza-venus-fourteen-apart-sierra-crazy,309,VT,3,dry_weight_g,328.7,,109.56666666666666,38
bravo-arizona-sixteen-eighteen-hot-spaghetti,101,VT,3,dry_weight_g,297.7,99.23,99.23333333333333,36
bravo-arizona-sixteen-eighteen-hot-spaghetti,405,VT,3,dry_weight_g,180.4,60.13,60.13333333333333,36
bravo-arizona-sixteen-eighteen-hot-spaghetti,601,VT,3,dry_weight_g,237.4,79.13,79.13333333333334,6
eighteen-thirteen-foxtrot-cold-carbon-wolfram,103,VT,3,dry_weight_g,372.9,,124.3,38
red-maine-artist-south-wisconsin-october,108,VT,1,dry_weight_g,52.4,70.33,52.4,37
asparagus-zebra-low-winner-floor-december,303,VT,1,dry_weight_g,103.8,111.87,103.8,36
nine-texas-march-texas-chicken-hotel,106,VT,3,dry_weight_g,311.2,103.73,103.73333333333333,35
four-georgia-march-fruit-alanine-steak,508,V6-V7,5,dry_weight_g,32.5,6.5,6.5,8
four-georgia-march-fruit-alanine-steak,309,VT,1,dry_weight_g,157.4,163.2,157.4,38
maryland-summer-nuts-march-minnesota-lamp,407,VT,3,dry_weight_g,325.1,108.37,108.36666666666667,32
nitrogen-alanine-queen-london-white-nineteen,307,VT,3,dry_weight_g,808.9,,269.6333333333333,36
bravo-arizona-sixteen-eighteen-hot-spaghetti,609,VT,3,dry_weight_g,234.1,78.03,78.03333333333333,6
alanine-cup-tango-hotel-oven-pasta,204,VT,3,dry_weight_g,171.5,57.17,57.166666666666664,33
summer-freddie-colorado-fish-robert-hamper,306,VT,3,dry_weight_g,326.4,,108.8,37
diet-victor-floor-pluto-fix-pizza,108,VT,1,dry_weight_g,155.6,145.57,155.6,37
diet-victor-floor-pluto-fix-pizza,108,VT,1,dry_weight_g,142.5,145.57,142.5,37
diet-victor-floor-pluto-fix-pizza,109,VT,1,dry_weight_g,161.1,158.47,161.1,34
diet-victor-floor-pluto-fix-pizza,109,VT,1,dry_weight_g,170.8,158.47,170.8,34
diet-victor-floor-pluto-fix-pizza,201,VT,1,dry_weight_g,161.1,166.67,161.1,35
diet-victor-floor-pluto-fix-pizza,203,VT,1,dry_weight_g,149.1,140.77,149.1,32
diet-victor-floor-pluto-fix-pizza,203,VT,1,dry_weight_g,150.8,140.77,150.8,32
diet-victor-floor-pluto-fix-pizza,206,VT,1,dry_weight_g,130.1,139.47,130.1,36
diet-victor-floor-pluto-fix-pizza,207,VT,1,dry_weight_g,131.1,130.73,131.1,35
diet-victor-floor-pluto-fix-pizza,208,VT,1,dry_weight_g,131.9,135.23,131.9,36
diet-victor-floor-pluto-fix-pizza,209,VT,1,dry_weight_g,136.7,139.1,136.7,35
diet-victor-floor-pluto-fix-pizza,301,VT,1,dry_weight_g,139.6,140.7,139.6,30
diet-victor-floor-pluto-fix-pizza,301,VT,1,dry_weight_g,134.3,140.7,134.3,30
diet-victor-floor-pluto-fix-pizza,301,VT,1,dry_weight_g,148.2,140.7,148.2,30
diet-victor-floor-pluto-fix-pizza,302,VT,1,dry_weight_g,143.2,154.27,143.2,34
diet-victor-floor-pluto-fix-pizza,302,VT,1,dry_weight_g,162.2,154.27,162.2,34
diet-victor-floor-pluto-fix-pizza,302,VT,1,dry_weight_g,157.4,154.27,157.4,34
diet-victor-floor-pluto-fix-pizza,303,VT,1,dry_weight_g,146.4,156.67,146.4,36
diet-victor-floor-pluto-fix-pizza,303,VT,1,dry_weight_g,174.5,156.67,174.5,36
diet-victor-floor-pluto-fix-pizza,303,VT,1,dry_weight_g,149.1,156.67,149.1,36
diet-victor-floor-pluto-fix-pizza,304,VT,1,dry_weight_g,166.4,157.87,166.4,35
diet-victor-floor-pluto-fix-pizza,304,VT,1,dry_weight_g,152.0,157.87,152.0,35
diet-victor-floor-pluto-fix-pizza,304,VT,1,dry_weight_g,155.2,157.87,155.2,35
diet-victor-floor-pluto-fix-pizza,305,VT,1,dry_weight_g,130.5,129.77,130.5,37
diet-victor-floor-pluto-fix-pizza,305,VT,1,dry_weight_g,109.2,129.77,109.2,37
diet-victor-floor-pluto-fix-pizza,305,VT,1,dry_weight_g,149.6,129.77,149.6,37
diet-victor-floor-pluto-fix-pizza,306,VT,1,dry_weight_g,133.8,143.93,133.8,37
diet-victor-floor-pluto-fix-pizza,306,VT,1,dry_weight_g,129.5,143.93,129.5,37
diet-victor-floor-pluto-fix-pizza,306,VT,1,dry_weight_g,168.5,143.93,168.5,37
diet-victor-floor-pluto-fix-pizza,307,VT,1,dry_weight_g,133.5,147.0,133.5,36
diet-victor-floor-pluto-fix-pizza,307,VT,1,dry_weight_g,166.1,147.0,166.1,36
diet-victor-floor-pluto-fix-pizza,308,VT,1,dry_weight_g,157.5,139.8,157.5,38
diet-victor-floor-pluto-fix-pizza,309,VT,1,dry_weight_g,126.7,137.1,126.7,38
diet-victor-floor-pluto-fix-pizza,401,VT,1,dry_weight_g,148.0,135.0,148.0,34
diet-victor-floor-pluto-fix-pizza,402,VT,1,dry_weight_g,188.9,174.27,188.9,34
diet-victor-floor-pluto-fix-pizza,404,VT,1,dry_weight_g,173.4,167.2,173.4,35
diet-victor-floor-pluto-fix-pizza,404,VT,1,dry_weight_g,166.3,167.2,166.3,35
diet-victor-floor-pluto-fix-pizza,405,VT,1,dry_weight_g,145.3,158.23,145.3,36
diet-victor-floor-pluto-fix-pizza,405,VT,1,dry_weight_g,148.1,158.23,148.1,36
diet-victor-floor-pluto-fix-pizza,406,VT,1,dry_weight_g,149.4,155.63,149.4,34
diet-victor-floor-pluto-fix-pizza,406,VT,1,dry_weight_g,166.0,155.63,166.0,34
diet-victor-floor-pluto-fix-pizza,407,VT,1,dry_weight_g,116.4,151.83,116.4,32
diet-victor-floor-pluto-fix-pizza,407,VT,1,dry_weight_g,167.5,151.83,167.5,32
diet-victor-floor-pluto-fix-pizza,408,VT,1,dry_weight_g,128.5,132.43,128.5,30
diet-victor-floor-pluto-fix-pizza,408,VT,1,dry_weight_g,141.8,132.43,141.8,30
diet-victor-floor-pluto-fix-pizza,408,VT,1,dry_weight_g,127.0,132.43,127.0,30
diet-victor-floor-pluto-fix-pizza,409,VT,1,dry_weight_g,121.2,134.1,121.2,33
diet-victor-floor-pluto-fix-pizza,409,VT,1,dry_weight_g,171.2,134.1,171.2,33
zebra-fillet-moon-sweet-harry-april,401,VT,3,dry_weight_g,40.9, ,13.633333333333333,34
zebra-fillet-moon-sweet-harry-april,402,VT,3,dry_weight_g,67.5,22.5,22.5,34
zebra-fillet-moon-sweet-harry-april,403,VT,3,dry_weight_g,84.4,28.13,28.133333333333336,33
zebra-fillet-moon-sweet-harry-april,404,VT,3,dry_weight_g,67.8,22.6,22.599999999999998,35
zebra-fillet-moon-sweet-harry-april,405,VT,3,dry_weight_g,62.7,20.9,20.900000000000002,36
zebra-fillet-moon-sweet-harry-april,406,VT,3,dry_weight_g,64.3,21.43,21.433333333333334,34
zebra-fillet-moon-sweet-harry-april,407,VT,3,dry_weight_g,44.1,14.7,14.700000000000001,32
zebra-fillet-moon-sweet-harry-april,507,VT,3,dry_weight_g,52.8,17.6,17.599999999999998,6
zebra-fillet-moon-sweet-harry-april,508,VT,3,dry_weight_g,57.9,19.3,19.3,6
zebra-fillet-moon-sweet-harry-april,509,VT,3,dry_weight_g,63.9,21.3,21.3,7
zebra-fillet-moon-sweet-harry-april,601,VT,3,dry_weight_g,55.4,18.47,18.466666666666665,6
zebra-fillet-moon-sweet-harry-april,602,VT,3,dry_weight_g,55.8,18.6,18.599999999999998,8
zebra-fillet-moon-sweet-harry-april,603,VT,3,dry_weight_g,68.8,22.93,22.933333333333334,7
zebra-fillet-moon-sweet-harry-april,604,VT,3,dry_weight_g,43.3,14.43,14.433333333333332,7
zebra-fillet-moon-sweet-harry-april,605,VT,3,dry_weight_g,55.3,18.43,18.433333333333334,6
zebra-fillet-moon-sweet-harry-april,607,VT,3,dry_weight_g,40.9,13.63,13.633333333333333,6
may-march-bacon-winter-batman-white,102,V6-V7,5,dry_weight_g,327.9,,65.58,24
may-march-bacon-winter-batman-white,103,V6-V7,5,dry_weight_g,289.3,,57.86,25
may-march-bacon-winter-batman-white,105,V6-V7,5,dry_weight_g,299.7,,59.94,20
may-march-bacon-winter-batman-white,106,V6-V7,5,dry_weight_g,230.9,,46.18,24
may-march-bacon-winter-batman-white,109,V6-V7,5,dry_weight_g,395.8,,79.16,22
may-march-bacon-winter-batman-white,202,V6-V7,5,dry_weight_g,299.3,,59.86,21
may-march-bacon-winter-batman-white,203,V6-V7,5,dry_weight_g,222.3,,44.46,20
may-march-bacon-winter-batman-white,204,V6-V7,5,dry_weight_g,273.7,,54.739999999999995,24
may-march-bacon-winter-batman-white,206,V6-V7,5,dry_weight_g,305.5,,61.1,20
may-march-bacon-winter-batman-white,207,V6-V7,5,dry_weight_g,340.1,,68.02000000000001,20
may-march-bacon-winter-batman-white,209,V6-V7,5,dry_weight_g,297.0,,59.4,22
may-march-bacon-winter-batman-white,301,V6-V7,5,dry_weight_g,311.6,,62.32000000000001,20
may-march-bacon-winter-batman-white,302,V6-V7,5,dry_weight_g,290.1,,58.02,22
may-march-bacon-winter-batman-white,303,V6-V7,5,dry_weight_g,257.1,,51.42,21
may-march-bacon-winter-batman-white,304,V6-V7,5,dry_weight_g,263.3,,52.660000000000004,22
may-march-bacon-winter-batman-white,305,V6-V7,5,dry_weight_g,302.1,,60.42,21
may-march-bacon-winter-batman-white,307,V6-V7,5,dry_weight_g,201.6,,40.32,22
may-march-bacon-winter-batman-white,308,V6-V7,5,dry_weight_g,305.5,,61.1,22
may-march-bacon-winter-batman-white,309,V6-V7,5,dry_weight_g,350.6,,70.12,22
may-march-bacon-winter-batman-white,402,V6-V7,5,dry_weight_g,334.1,,66.82000000000001,19
may-march-bacon-winter-batman-white,403,V6-V7,5,dry_weight_g,314.4,,62.879999999999995,22
may-march-bacon-winter-batman-white,405,V6-V7,5,dry_weight_g,419.8,,83.96000000000001,21
may-march-bacon-winter-batman-white,406,V6-V7,5,dry_weight_g,292.2,,58.44,21
may-march-bacon-winter-batman-white,407,V6-V7,5,dry_weight_g,262.1,,52.42,19
may-march-bacon-winter-batman-white,409,V6-V7,5,dry_weight_g,381.1,,76.22,19
may-march-bacon-winter-batman-white,501,V6-V7,5,dry_weight_g,333.9,,66.78,7
may-march-bacon-winter-batman-white,503,V6-V7,5,dry_weight_g,295.1,,59.02,7
may-march-bacon-winter-batman-white,504,V6-V7,5,dry_weight_g,315.0,,63.0,6
may-march-bacon-winter-batman-white,505,V6-V7,5,dry_weight_g,288.3,,57.660000000000004,8
may-march-bacon-winter-batman-white,507,V6-V7,5,dry_weight_g,369.8,,73.96000000000001,6
may-march-bacon-winter-batman-white,508,V6-V7,5,dry_weight_g,378.1,,75.62,8
may-march-bacon-winter-batman-white,509,V6-V7,5,dry_weight_g,352.7,,70.53999999999999,7
may-march-bacon-winter-batman-white,602,V6-V7,5,dry_weight_g,359.0,,71.8,8
may-march-bacon-winter-batman-white,603,V6-V7,5,dry_weight_g,335.6,,67.12,7
may-march-bacon-winter-batman-white,605,V6-V7,5,dry_weight_g,344.6,,68.92,7
may-march-bacon-winter-batman-white,607,V6-V7,5,dry_weight_g,349.8,,69.96000000000001,8
may-march-bacon-winter-batman-white,608,V6-V7,5,dry_weight_g,271.0,,54.2,7
may-march-bacon-winter-batman-white,609,V6-V7,5,dry_weight_g,265.0,,53.0,8
delaware-queen-angel-artist-green-south,101,V6-V7,5,dry_weight_g,110.2,22.04,22.04,21
delaware-queen-angel-artist-green-south,102,V6-V7,5,dry_weight_g,88.5,17.7,17.7,24
delaware-queen-angel-artist-green-south,103,V6-V7,5,dry_weight_g,95.3,19.06,19.06,25
delaware-queen-angel-artist-green-south,105,V6-V7,5,dry_weight_g,89.7,17.94,17.94,20
delaware-queen-angel-artist-green-south,107,V6-V7,5,dry_weight_g,94.2,18.84,18.84,23
delaware-queen-angel-artist-green-south,109,V6-V7,5,dry_weight_g,107.1,21.42,21.419999999999998,22
delaware-queen-angel-artist-green-south,201,V6-V7,5,dry_weight_g,104.5,20.9,20.9,23
delaware-queen-angel-artist-green-south,202,V6-V7,5,dry_weight_g,92.0,18.4,18.4,21
delaware-queen-angel-artist-green-south,203,V6-V7,5,dry_weight_g,92.7,18.54,18.54,20
delaware-queen-angel-artist-green-south,205,V6-V7,5,dry_weight_g,87.7,17.54,17.54,21
delaware-queen-angel-artist-green-south,206,V6-V7,5,dry_weight_g,99.6,19.92,19.919999999999998,20
delaware-queen-angel-artist-green-south,207,V6-V7,5,dry_weight_g,83.9,16.78,16.78,20
delaware-queen-angel-artist-green-south,208,V6-V7,5,dry_weight_g,79.9,15.98,15.98,22
delaware-queen-angel-artist-green-south,209,V6-V7,5,dry_weight_g,76.6,15.32,15.319999999999999,22
delaware-queen-angel-artist-green-south,302,V6-V7,5,dry_weight_g,78.5,15.7,15.7,22
delaware-queen-angel-artist-green-south,304,V6-V7,5,dry_weight_g,57.5,11.5,11.5,22
delaware-queen-angel-artist-green-south,305,V6-V7,5,dry_weight_g,61.5,12.3,12.3,21
delaware-queen-angel-artist-green-south,307,V6-V7,5,dry_weight_g,84.5,16.9,16.9,22
delaware-queen-angel-artist-green-south,309,V6-V7,5,dry_weight_g,48.3,9.66,9.66,22
delaware-queen-angel-artist-green-south,401,V6-V7,5,dry_weight_g,56.7,11.34,11.34,21
delaware-queen-angel-artist-green-south,403,V6-V7,5,dry_weight_g,70.0,14.0,14.0,22
delaware-queen-angel-artist-green-south,405,V6-V7,5,dry_weight_g,73.0,14.6,14.6,21
delaware-queen-angel-artist-green-south,406,V6-V7,5,dry_weight_g,56.7,11.34,11.34,21
delaware-queen-angel-artist-green-south,408,V6-V7,5,dry_weight_g,48.0,9.6,9.6,22
delaware-queen-angel-artist-green-south,409,V6-V7,5,dry_weight_g,79.9,15.98,15.98,19
four-georgia-march-fruit-alanine-steak,101,V6-V7,5,dry_weight_g,24.4,4.88,4.88,21
four-georgia-march-fruit-alanine-steak,102,V6-V7,5,dry_weight_g,21.0,4.2,4.2,24
four-georgia-march-fruit-alanine-steak,104,V6-V7,5,dry_weight_g,18.7,3.74,3.7399999999999998,23
four-georgia-march-fruit-alanine-steak,105,V6-V7,5,dry_weight_g,24.4,4.88,4.88,20
four-georgia-march-fruit-alanine-steak,106,V6-V7,5,dry_weight_g,24.2,4.84,4.84,24
four-georgia-march-fruit-alanine-steak,108,V6-V7,5,dry_weight_g,22.4,4.48,4.4799999999999995,20
four-georgia-march-fruit-alanine-steak,109,V6-V7,5,dry_weight_g,25.8,5.16,5.16,22
four-georgia-march-fruit-alanine-steak,202,V6-V7,5,dry_weight_g,25.9,5.18,5.18,21
four-georgia-march-fruit-alanine-steak,203,V6-V7,5,dry_weight_g,24.0,4.8,4.8,20
four-georgia-march-fruit-alanine-steak,204,V6-V7,5,dry_weight_g,25.7,5.14,5.14,24
four-georgia-march-fruit-alanine-steak,206,V6-V7,5,dry_weight_g,25.3,5.06,5.0600000000000005,20
four-georgia-march-fruit-alanine-steak,207,V6-V7,5,dry_weight_g,20.9,4.18,4.18,20
four-georgia-march-fruit-alanine-steak,209,V6-V7,5,dry_weight_g,32.0,6.4,6.4,22
four-georgia-march-fruit-alanine-steak,301,V6-V7,5,dry_weight_g,28.2,5.64,5.64,20
four-georgia-march-fruit-alanine-steak,302,V6-V7,5,dry_weight_g,23.0,4.6,4.6,22
four-georgia-march-fruit-alanine-steak,304,V6-V7,5,dry_weight_g,33.8,6.76,6.76,22
four-georgia-march-fruit-alanine-steak,305,V6-V7,5,dry_weight_g,25.6,5.12,5.12,21
four-georgia-march-fruit-alanine-steak,307,V6-V7,5,dry_weight_g,31.5,6.3,6.3,22
four-georgia-march-fruit-alanine-steak,308,V6-V7,5,dry_weight_g,32.1,6.42,6.42,22
four-georgia-march-fruit-alanine-steak,309,V6-V7,5,dry_weight_g,26.8,5.36,5.36,22
four-georgia-march-fruit-alanine-steak,402,V6-V7,5,dry_weight_g,26.0,5.2,5.2,19
four-georgia-march-fruit-alanine-steak,403,V6-V7,5,dry_weight_g,30.6,6.12,6.12,22
four-georgia-march-fruit-alanine-steak,404,V6-V7,5,dry_weight_g,28.3,5.66,5.66,19
four-georgia-march-fruit-alanine-steak,406,V6-V7,5,dry_weight_g,31.9,6.38,6.38,21
four-georgia-march-fruit-alanine-steak,407,V6-V7,5,dry_weight_g,26.1,5.22,5.220000000000001,19
four-georgia-march-fruit-alanine-steak,409,V6-V7,5,dry_weight_g,29.3,5.86,5.86,19
four-georgia-march-fruit-alanine-steak,502,V6-V7,5,dry_weight_g,19.7,3.94,3.94,6
four-georgia-march-fruit-alanine-steak,503,V6-V7,5,dry_weight_g,29.1,5.82,5.82,7
four-georgia-march-fruit-alanine-steak,504,V6-V7,5,dry_weight_g,31.0,6.2,6.2,6
four-georgia-march-fruit-alanine-steak,506,V6-V7,5,dry_weight_g,34.8,6.96,6.959999999999999,7
four-georgia-march-fruit-alanine-steak,507,V6-V7,5,dry_weight_g,23.4,4.68,4.68,6
four-georgia-march-fruit-alanine-steak,509,V6-V7,5,dry_weight_g,26.8,5.36,5.36,7
four-georgia-march-fruit-alanine-steak,601,V6-V7,5,dry_weight_g,30.5,6.1,6.1,7
four-georgia-march-fruit-alanine-steak,602,V6-V7,5,dry_weight_g,28.3,5.66,5.66,8
four-georgia-march-fruit-alanine-steak,604,V6-V7,5,dry_weight_g,26.2,5.24,5.24,7
four-georgia-march-fruit-alanine-steak,605,V6-V7,5,dry_weight_g,29.4,5.88,5.88,7
four-georgia-march-fruit-alanine-steak,607,V6-V7,5,dry_weight_g,20.9,4.18,4.18,8
four-georgia-march-fruit-alanine-steak,608,V6-V7,5,dry_weight_g,28.9,5.78,5.779999999999999,7
four-georgia-march-fruit-alanine-steak,609,V6-V7,5,dry_weight_g,32.6,6.52,6.5200000000000005,8
september-oranges-crazy-florida-delta-monkey,101,V6-V7,5,dry_weight_g,13.5,2.7,2.7,21
september-oranges-crazy-florida-delta-monkey,206,V6-V7,5,dry_weight_g,18.0,3.6,3.6,20
september-oranges-crazy-florida-delta-monkey,208,V6-V7,5,dry_weight_g,15.6,3.12,3.12,22
september-oranges-crazy-florida-delta-monkey,213,V6-V7,5,dry_weight_g,11.4,2.28,2.2800000000000002,1
september-oranges-crazy-florida-delta-monkey,214,V6-V7,5,dry_weight_g,17.8,3.56,3.56,1
september-oranges-crazy-florida-delta-monkey,215,V6-V7,5,dry_weight_g,11.9,2.38,2.38,1
september-oranges-crazy-florida-delta-monkey,216,V6-V7,5,dry_weight_g,12.9,2.58,2.58,1
september-oranges-crazy-florida-delta-monkey,217,V6-V7,5,dry_weight_g,15.0,3.0,3.0,1
september-oranges-crazy-florida-delta-monkey,218,V6-V7,5,dry_weight_g,14.4,2.88,2.88,1
september-oranges-crazy-florida-delta-monkey,310,V6-V7,5,dry_weight_g,17.2,3.44,3.44,1
september-oranges-crazy-florida-delta-monkey,311,V6-V7,5,dry_weight_g,16.3,3.26,3.2600000000000002,1
september-oranges-crazy-florida-delta-monkey,312,V6-V7,5,dry_weight_g,17.5,3.5,3.5,1
september-oranges-crazy-florida-delta-monkey,313,V6-V7,5,dry_weight_g,12.2,2.44,2.44,1
september-oranges-crazy-florida-delta-monkey,314,V6-V7,5,dry_weight_g,19.4,3.88,3.88,1
september-oranges-crazy-florida-delta-monkey,315,V6-V7,5,dry_weight_g,14.7,2.94,2.94,1
september-oranges-crazy-florida-delta-monkey,316,V6-V7,5,dry_weight_g,15.3,3.06,3.06,1
september-oranges-crazy-florida-delta-monkey,317,V6-V7,5,dry_weight_g,20.0,4.0,4.0,1
tennis-sixteen-grey-ink-white-louisiana,102,V6-V7,5,dry_weight_g,22.6,4.52,4.5200000000000005,24
tennis-sixteen-grey-ink-white-louisiana,104,V6-V7,5,dry_weight_g,30.3,6.06,6.0600000000000005,23
tennis-sixteen-grey-ink-white-louisiana,105,V6-V7,5,dry_weight_g,31.5,6.3,6.3,20
tennis-sixteen-grey-ink-white-louisiana,107,V6-V7,5,dry_weight_g,32.1,6.42,6.42,23
tennis-sixteen-grey-ink-white-louisiana,109,V6-V7,5,dry_weight_g,31.3,6.26,6.26,22
tennis-sixteen-grey-ink-white-louisiana,201,V6-V7,5,dry_weight_g,38.8,7.76,7.76,23
tennis-sixteen-grey-ink-white-louisiana,203,V6-V7,5,dry_weight_g,24.1,4.82,4.82,20
tennis-sixteen-grey-ink-white-louisiana,204,V6-V7,5,dry_weight_g,29.1,5.82,5.82,24
tennis-sixteen-grey-ink-white-louisiana,205,V6-V7,5,dry_weight_g,30.9,6.18,6.18,21
tennis-sixteen-grey-ink-white-louisiana,206,V6-V7,5,dry_weight_g,25.9,5.18,5.18,20
tennis-sixteen-grey-ink-white-louisiana,207,V6-V7,5,dry_weight_g,30.0,6.0,6.0,20
tennis-sixteen-grey-ink-white-louisiana,208,V6-V7,5,dry_weight_g,23.8,4.76,4.76,22
tennis-sixteen-grey-ink-white-louisiana,209,V6-V7,5,dry_weight_g,26.8,5.36,5.36,22
tennis-sixteen-grey-ink-white-louisiana,301,V6-V7,5,dry_weight_g,30.7,6.14,6.14,20
tennis-sixteen-grey-ink-white-louisiana,302,V6-V7,5,dry_weight_g,32.3,6.46,6.459999999999999,22
tennis-sixteen-grey-ink-white-louisiana,303,V6-V7,5,dry_weight_g,27.7,5.54,5.54,21
tennis-sixteen-grey-ink-white-louisiana,304,V6-V7,5,dry_weight_g,41.5,8.3,8.3,22
tennis-sixteen-grey-ink-white-louisiana,305,V6-V7,5,dry_weight_g,33.9,6.78,6.779999999999999,21
tennis-sixteen-grey-ink-white-louisiana,307,V6-V7,5,dry_weight_g,26.5,5.3,5.3,22
tennis-sixteen-grey-ink-white-louisiana,308,V6-V7,5,dry_weight_g,26.8,5.36,5.36,22
tennis-sixteen-grey-ink-white-louisiana,401,V6-V7,5,dry_weight_g,31.2,6.24,6.24,21
tennis-sixteen-grey-ink-white-louisiana,403,V6-V7,5,dry_weight_g,27.4,5.48,5.4799999999999995,22
tennis-sixteen-grey-ink-white-louisiana,404,V6-V7,5,dry_weight_g,29.3,5.86,5.86,19
tennis-sixteen-grey-ink-white-louisiana,406,V6-V7,5,dry_weight_g,29.0,5.8,5.8,21
tennis-sixteen-grey-ink-white-louisiana,408,V6-V7,5,dry_weight_g,22.5,4.5,4.5,22
tennis-sixteen-grey-ink-white-louisiana,409,V6-V7,5,dry_weight_g,26.8,5.36,5.36,19
tennis-sixteen-grey-ink-white-louisiana,502,V6-V7,5,dry_weight_g,28.4,5.68,5.68,6
tennis-sixteen-grey-ink-white-louisiana,505,V6-V7,5,dry_weight_g,42.0,8.4,8.4,8
tennis-sixteen-grey-ink-white-louisiana,506,V6-V7,5,dry_weight_g,28.5,5.7,5.7,7
tennis-sixteen-grey-ink-white-louisiana,508,V6-V7,5,dry_weight_g,23.5,4.7,4.7,8
