Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,n_samples
diet-victor-floor-pluto-fix-pizza,108,VT,1,dry_weight_g,155.6,145.57,37
diet-victor-floor-pluto-fix-pizza,108,VT,1,dry_weight_g,142.5,145.57,37
diet-victor-floor-pluto-fix-pizza,109,VT,1,dry_weight_g,161.1,158.47,34
diet-victor-floor-pluto-fix-pizza,109,VT,1,dry_weight_g,170.8,158.47,34
diet-victor-floor-pluto-fix-pizza,201,VT,1,dry_weight_g,161.1,166.67,35
diet-victor-floor-pluto-fix-pizza,203,VT,1,dry_weight_g,149.1,140.77,32
diet-victor-floor-pluto-fix-pizza,203,VT,1,dry_weight_g,150.8,140.77,32
diet-victor-floor-pluto-fix-pizza,206,VT,1,dry_weight_g,130.1,139.47,36
diet-victor-floor-pluto-fix-pizza,207,VT,1,dry_weight_g,131.1,130.73,35
diet-victor-floor-pluto-fix-pizza,208,VT,1,dry_weight_g,131.9,135.23,36
diet-victor-floor-pluto-fix-pizza,209,VT,1,dry_weight_g,136.7,139.1,35
diet-victor-floor-pluto-fix-pizza,301,VT,1,dry_weight_g,139.6,140.7,30
diet-victor-floor-pluto-fix-pizza,301,VT,1,dry_weight_g,134.3,140.7,30
diet-victor-floor-pluto-fix-pizza,301,VT,1,dry_weight_g,148.2,140.7,30
diet-victor-floor-pluto-fix-pizza,302,VT,1,dry_weight_g,143.2,154.27,34
diet-victor-floor-pluto-fix-pizza,302,VT,1,dry_weight_g,162.2,154.27,34
diet-victor-floor-pluto-fix-pizza,302,VT,1,dry_weight_g,157.4,154.27,34
diet-victor-floor-pluto-fix-pizza,303,VT,1,dry_weight_g,146.4,156.67,36
diet-victor-floor-pluto-fix-pizza,303,VT,1,dry_weight_g,174.5,156.67,36
diet-victor-floor-pluto-fix-pizza,303,VT,1,dry_weight_g,149.1,156.67,36
diet-victor-floor-pluto-fix-pizza,304,VT,1,dry_weight_g,166.4,157.87,35
diet-victor-floor-pluto-fix-pizza,304,VT,1,dry_weight_g,152.0,157.87,35
diet-victor-floor-pluto-fix-pizza,304,VT,1,dry_weight_g,155.2,157.87,35
diet-victor-floor-pluto-fix-pizza,305,VT,1,dry_weight_g,130.5,129.77,37
diet-victor-floor-pluto-fix-pizza,305,VT,1,dry_weight_g,109.2,129.77,37
diet-victor-floor-pluto-fix-pizza,305,VT,1,dry_weight_g,149.6,129.77,37
diet-victor-floor-pluto-fix-pizza,306,VT,1,dry_weight_g,133.8,143.93,37
diet-victor-floor-pluto-fix-pizza,306,VT,1,dry_weight_g,129.5,143.93,37
diet-victor-floor-pluto-fix-pizza,306,VT,1,dry_weight_g,168.5,143.93,37
diet-victor-floor-pluto-fix-pizza,307,VT,1,dry_weight_g,133.5,147.0,36
diet-victor-floor-pluto-fix-pizza,307,VT,1,dry_weight_g,166.1,147.0,36
diet-victor-floor-pluto-fix-pizza,308,VT,1,dry_weight_g,157.5,139.8,38
diet-victor-floor-pluto-fix-pizza,309,VT,1,dry_weight_g,126.7,137.1,38
diet-victor-floor-pluto-fix-pizza,401,VT,1,dry_weight_g,148.0,135.0,34
diet-victor-floor-pluto-fix-pizza,402,VT,1,dry_weight_g,188.9,174.27,34
diet-victor-floor-pluto-fix-pizza,404,VT,1,dry_weight_g,173.4,167.2,35
diet-victor-floor-pluto-fix-pizza,404,VT,1,dry_weight_g,166.3,167.2,35
diet-victor-floor-pluto-fix-pizza,405,VT,1,dry_weight_g,145.3,158.23,36
diet-victor-floor-pluto-fix-pizza,405,VT,1,dry_weight_g,148.1,158.23,36
diet-victor-floor-pluto-fix-pizza,406,VT,1,dry_weight_g,149.4,155.63,34
diet-victor-floor-pluto-fix-pizza,406,VT,1,dry_weight_g,166.0,155.63,34
diet-victor-floor-pluto-fix-pizza,407,VT,1,dry_weight_g,116.4,151.83,32
diet-victor-floor-pluto-fix-pizza,407,VT,1,dry_weight_g,167.5,151.83,32
diet-victor-floor-pluto-fix-pizza,408,VT,1,dry_weight_g,128.5,132.43,30
diet-victor-floor-pluto-fix-pizza,408,VT,1,dry_weight_g,141.8,132.43,30
diet-victor-floor-pluto-fix-pizza,408,VT,1,dry_weight_g,127.0,132.43,30
diet-victor-floor-pluto-fix-pizza,409,VT,1,dry_weight_g,121.2,134.1,33
diet-victor-floor-pluto-fix-pizza,409,VT,1,dry_weight_g,171.2,134.1,33
zebra-fillet-moon-sweet-harry-april,401,VT,3,dry_weight_g,40.9, ,34
zebra-fillet-moon-sweet-harry-april,402,VT,3,dry_weight_g,67.5,22.5,34
zebra-fillet-moon-sweet-harry-april,403,VT,3,dry_weight_g,84.4,28.13,33
zebra-fillet-moon-sweet-harry-april,404,VT,3,dry_weight_g,67.8,22.6,35
zebra-fillet-moon-sweet-harry-april,405,VT,3,dry_weight_g,62.7,20.9,36
zebra-fillet-moon-sweet-harry-april,406,VT,3,dry_weight_g,64.3,21.43,34
zebra-fillet-moon-sweet-harry-april,407,VT,3,dry_weight_g,44.1,14.7,32
zebra-fillet-moon-sweet-harry-april,507,VT,3,dry_weight_g,52.8,17.6,6
zebra-fillet-moon-sweet-harry-april,508,VT,3,dry_weight_g,57.9,19.3,6
zebra-fillet-moon-sweet-harry-april,509,VT,3,dry_weight_g,63.9,21.3,7
zebra-fillet-moon-sweet-harry-april,601,VT,3,dry_weight_g,55.4,18.47,6
zebra-fillet-moon-sweet-harry-april,602,VT,3,dry_weight_g,55.8,18.6,8
zebra-fillet-moon-sweet-harry-april,603,VT,3,dry_weight_g,68.8,22.93,7
zebra-fillet-moon-sweet-harry-april,604,VT,3,dry_weight_g,43.3,14.43,7
zebra-fillet-moon-sweet-harry-april,605,VT,3,dry_weight_g,55.3,18.43,6
zebra-fillet-moon-sweet-harry-april,607,VT,3,dry_weight_g,40.9,13.63,6
may-march-bacon-winter-batman-white,102,V6-V7,5,dry_weight_g,327.9,,24
may-march-bacon-winter-batman-white,103,V6-V7,5,dry_weight_g,289.3,,25
may-march-bacon-winter-batman-white,105,V6-V7,5,dry_weight_g,299.7,,20
may-march-bacon-winter-batman-white,106,V6-V7,5,dry_weight_g,230.9,,24
may-march-bacon-winter-batman-white,109,V6-V7,5,dry_weight_g,395.8,,22
may-march-bacon-winter-batman-white,202,V6-V7,5,dry_weight_g,299.3,,21
may-march-bacon-winter-batman-white,203,V6-V7,5,dry_weight_g,222.3,,20
may-march-bacon-winter-batman-white,204,V6-V7,5,dry_weight_g,273.7,,24
may-march-bacon-winter-batman-white,206,V6-V7,5,dry_weight_g,305.5,,20
may-march-bacon-winter-batman-white,207,V6-V7,5,dry_weight_g,340.1,,20
may-march-bacon-winter-batman-white,209,V6-V7,5,dry_weight_g,297.0,,22
may-march-bacon-winter-batman-white,301,V6-V7,5,dry_weight_g,311.6,,20
may-march-bacon-winter-batman-white,302,V6-V7,5,dry_weight_g,290.1,,22
may-march-bacon-winter-batman-white,303,V6-V7,5,dry_weight_g,257.1,,21
may-march-bacon-winter-batman-white,304,V6-V7,5,dry_weight_g,263.3,,22
may-march-bacon-winter-batman-white,305,V6-V7,5,dry_weight_g,302.1,,21
may-march-bacon-winter-batman-white,307,V6-V7,5,dry_weight_g,201.6,,22
may-march-bacon-winter-batman-white,308,V6-V7,5,dry_weight_g,305.5,,22
may-march-bacon-winter-batman-white,309,V6-V7,5,dry_weight_g,350.6,,22
may-march-bacon-winter-batman-white,402,V6-V7,5,dry_weight_g,334.1,,19
may-march-bacon-winter-batman-white,403,V6-V7,5,dry_weight_g,314.4,,22
may-march-bacon-winter-batman-white,405,V6-V7,5,dry_weight_g,419.8,,21
may-march-bacon-winter-batman-white,406,V6-V7,5,dry_weight_g,292.2,,21
may-march-bacon-winter-batman-white,407,V6-V7,5,dry_weight_g,262.1,,19
may-march-bacon-winter-batman-white,409,V6-V7,5,dry_weight_g,381.1,,19
may-march-bacon-winter-batman-white,501,V6-V7,5,dry_weight_g,333.9,,7
may-march-bacon-winter-batman-white,503,V6-V7,5,dry_weight_g,295.1,,7
may-march-bacon-winter-batman-white,504,V6-V7,5,dry_weight_g,315.0,,6
may-march-bacon-winter-batman-white,505,V6-V7,5,dry_weight_g,288.3,,8
may-march-bacon-winter-batman-white,507,V6-V7,5,dry_weight_g,369.8,,6
may-march-bacon-winter-batman-white,508,V6-V7,5,dry_weight_g,378.1,,8
may-march-bacon-winter-batman-white,509,V6-V7,5,dry_weight_g,352.7,,7
may-march-bacon-winter-batman-white,602,V6-V7,5,dry_weight_g,359.0,,8
may-march-bacon-winter-batman-white,603,V6-V7,5,dry_weight_g,335.6,,7
may-march-bacon-winter-batman-white,605,V6-V7,5,dry_weight_g,344.6,,7
may-march-bacon-winter-batman-white,607,V6-V7,5,dry_weight_g,349.8,,8
may-march-bacon-winter-batman-white,608,V6-V7,5,dry_weight_g,271.0,,7
may-march-bacon-winter-batman-white,609,V6-V7,5,dry_weight_g,265.0,,8
delaware-queen-angel-artist-green-south,101,V6-V7,5,dry_weight_g,110.2,22.04,21
delaware-queen-angel-artist-green-south,102,V6-V7,5,dry_weight_g,88.5,17.7,24
delaware-queen-angel-artist-green-south,103,V6-V7,5,dry_weight_g,95.3,19.06,25
delaware-queen-angel-artist-green-south,105,V6-V7,5,dry_weight_g,89.7,17.94,20
delaware-queen-angel-artist-green-south,107,V6-V7,5,dry_weight_g,94.2,18.84,23
delaware-queen-angel-artist-green-south,109,V6-V7,5,dry_weight_g,107.1,21.42,22
delaware-queen-angel-artist-green-south,201,V6-V7,5,dry_weight_g,104.5,20.9,23
delaware-queen-angel-artist-green-south,202,V6-V7,5,dry_weight_g,92.0,18.4,21
delaware-queen-angel-artist-green-south,203,V6-V7,5,dry_weight_g,92.7,18.54,20
delaware-queen-angel-artist-green-south,205,V6-V7,5,dry_weight_g,87.7,17.54,21
delaware-queen-angel-artist-green-south,206,V6-V7,5,dry_weight_g,99.6,19.92,20
delaware-queen-angel-artist-green-south,207,V6-V7,5,dry_weight_g,83.9,16.78,20
delaware-queen-angel-artist-green-south,208,V6-V7,5,dry_weight_g,79.9,15.98,22
delaware-queen-angel-artist-green-south,209,V6-V7,5,dry_weight_g,76.6,15.32,22
delaware-queen-angel-artist-green-south,302,V6-V7,5,dry_weight_g,78.5,15.7,22
delaware-queen-angel-artist-green-south,304,V6-V7,5,dry_weight_g,57.5,11.5,22
delaware-queen-angel-artist-green-south,305,V6-V7,5,dry_weight_g,61.5,12.3,21
delaware-queen-angel-artist-green-south,307,V6-V7,5,dry_weight_g,84.5,16.9,22
delaware-queen-angel-artist-green-south,309,V6-V7,5,dry_weight_g,48.3,9.66,22
delaware-queen-angel-artist-green-south,401,V6-V7,5,dry_weight_g,56.7,11.34,21
delaware-queen-angel-artist-green-south,403,V6-V7,5,dry_weight_g,70.0,14.0,22
delaware-queen-angel-artist-green-south,405,V6-V7,5,dry_weight_g,73.0,14.6,21
delaware-queen-angel-artist-green-south,406,V6-V7,5,dry_weight_g,56.7,11.34,21
delaware-queen-angel-artist-green-south,408,V6-V7,5,dry_weight_g,48.0,9.6,22
delaware-queen-angel-artist-green-south,409,V6-V7,5,dry_weight_g,79.9,15.98,19
four-georgia-march-fruit-alanine-steak,101,V6-V7,5,dry_weight_g,24.4,4.88,21
four-georgia-march-fruit-alanine-steak,102,V6-V7,5,dry_weight_g,21.0,4.2,24
four-georgia-march-fruit-alanine-steak,104,V6-V7,5,dry_weight_g,18.7,3.74,23
four-georgia-march-fruit-alanine-steak,105,V6-V7,5,dry_weight_g,24.4,4.88,20
four-georgia-march-fruit-alanine-steak,106,V6-V7,5,dry_weight_g,24.2,4.84,24
four-georgia-march-fruit-alanine-steak,108,V6-V7,5,dry_weight_g,22.4,4.48,20
four-georgia-march-fruit-alanine-steak,109,V6-V7,5,dry_weight_g,25.8,5.16,22
four-georgia-march-fruit-alanine-steak,202,V6-V7,5,dry_weight_g,25.9,5.18,21
four-georgia-march-fruit-alanine-steak,203,V6-V7,5,dry_weight_g,24.0,4.8,20
four-georgia-march-fruit-alanine-steak,204,V6-V7,5,dry_weight_g,25.7,5.14,24
four-georgia-march-fruit-alanine-steak,206,V6-V7,5,dry_weight_g,25.3,5.06,20
four-georgia-march-fruit-alanine-steak,207,V6-V7,5,dry_weight_g,20.9,4.18,20
four-georgia-march-fruit-alanine-steak,209,V6-V7,5,dry_weight_g,32.0,6.4,22
four-georgia-march-fruit-alanine-steak,301,V6-V7,5,dry_weight_g,28.2,5.64,20
four-georgia-march-fruit-alanine-steak,302,V6-V7,5,dry_weight_g,23.0,4.6,22
four-georgia-march-fruit-alanine-steak,304,V6-V7,5,dry_weight_g,33.8,6.76,22
four-georgia-march-fruit-alanine-steak,305,V6-V7,5,dry_weight_g,25.6,5.12,21
four-georgia-march-fruit-alanine-steak,307,V6-V7,5,dry_weight_g,31.5,6.3,22
four-georgia-march-fruit-alanine-steak,308,V6-V7,5,dry_weight_g,32.1,6.42,22
four-georgia-march-fruit-alanine-steak,309,V6-V7,5,dry_weight_g,26.8,5.36,22
four-georgia-march-fruit-alanine-steak,402,V6-V7,5,dry_weight_g,26.0,5.2,19
four-georgia-march-fruit-alanine-steak,403,V6-V7,5,dry_weight_g,30.6,6.12,22
four-georgia-march-fruit-alanine-steak,404,V6-V7,5,dry_weight_g,28.3,5.66,19
four-georgia-march-fruit-alanine-steak,406,V6-V7,5,dry_weight_g,31.9,6.38,21
four-georgia-march-fruit-alanine-steak,407,V6-V7,5,dry_weight_g,26.1,5.22,19
four-georgia-march-fruit-alanine-steak,409,V6-V7,5,dry_weight_g,29.3,5.86,19
four-georgia-march-fruit-alanine-steak,502,V6-V7,5,dry_weight_g,19.7,3.94,6
four-georgia-march-fruit-alanine-steak,503,V6-V7,5,dry_weight_g,29.1,5.82,7
four-georgia-march-fruit-alanine-steak,504,V6-V7,5,dry_weight_g,31.0,6.2,6
four-georgia-march-fruit-alanine-steak,506,V6-V7,5,dry_weight_g,34.8,6.96,7
four-georgia-march-fruit-alanine-steak,507,V6-V7,5,dry_weight_g,23.4,4.68,6
four-georgia-march-fruit-alanine-steak,509,V6-V7,5,dry_weight_g,26.8,5.36,7
four-georgia-march-fruit-alanine-steak,601,V6-V7,5,dry_weight_g,30.5,6.1,7
four-georgia-march-fruit-alanine-steak,602,V6-V7,5,dry_weight_g,28.3,5.66,8
four-georgia-march-fruit-alanine-steak,604,V6-V7,5,dry_weight_g,26.2,5.24,7
four-georgia-march-fruit-alanine-steak,605,V6-V7,5,dry_weight_g,29.4,5.88,7
four-georgia-march-fruit-alanine-steak,607,V6-V7,5,dry_weight_g,20.9,4.18,8
four-georgia-march-fruit-alanine-steak,608,V6-V7,5,dry_weight_g,28.9,5.78,7
four-georgia-march-fruit-alanine-steak,609,V6-V7,5,dry_weight_g,32.6,6.52,8
september-oranges-crazy-florida-delta-monkey,101,V6-V7,5,dry_weight_g,13.5,2.7,21
september-oranges-crazy-florida-delta-monkey,206,V6-V7,5,dry_weight_g,18.0,3.6,20
september-oranges-crazy-florida-delta-monkey,208,V6-V7,5,dry_weight_g,15.6,3.12,22
september-oranges-crazy-florida-delta-monkey,213,V6-V7,5,dry_weight_g,11.4,2.28,1
september-oranges-crazy-florida-delta-monkey,214,V6-V7,5,dry_weight_g,17.8,3.56,1
september-oranges-crazy-florida-delta-monkey,215,V6-V7,5,dry_weight_g,11.9,2.38,1
september-oranges-crazy-florida-delta-monkey,216,V6-V7,5,dry_weight_g,12.9,2.58,1
september-oranges-crazy-florida-delta-monkey,217,V6-V7,5,dry_weight_g,15.0,3.0,1
september-oranges-crazy-florida-delta-monkey,218,V6-V7,5,dry_weight_g,14.4,2.88,1
september-oranges-crazy-florida-delta-monkey,310,V6-V7,5,dry_weight_g,17.2,3.44,1
september-oranges-crazy-florida-delta-monkey,311,V6-V7,5,dry_weight_g,16.3,3.26,1
september-oranges-crazy-florida-delta-monkey,312,V6-V7,5,dry_weight_g,17.5,3.5,1
september-oranges-crazy-florida-delta-monkey,313,V6-V7,5,dry_weight_g,12.2,2.44,1
september-oranges-crazy-florida-delta-monkey,314,V6-V7,5,dry_weight_g,19.4,3.88,1
september-oranges-crazy-florida-delta-monkey,315,V6-V7,5,dry_weight_g,14.7,2.94,1
september-oranges-crazy-florida-delta-monkey,316,V6-V7,5,dry_weight_g,15.3,3.06,1
september-oranges-crazy-florida-delta-monkey,317,V6-V7,5,dry_weight_g,20.0,4.0,1
tennis-sixteen-grey-ink-white-louisiana,102,V6-V7,5,dry_weight_g,22.6,4.52,24
tennis-sixteen-grey-ink-white-louisiana,104,V6-V7,5,dry_weight_g,30.3,6.06,23
tennis-sixteen-grey-ink-white-louisiana,105,V6-V7,5,dry_weight_g,31.5,6.3,20
tennis-sixteen-grey-ink-white-louisiana,107,V6-V7,5,dry_weight_g,32.1,6.42,23
tennis-sixteen-grey-ink-white-louisiana,109,V6-V7,5,dry_weight_g,31.3,6.26,22
tennis-sixteen-grey-ink-white-louisiana,201,V6-V7,5,dry_weight_g,38.8,7.76,23
tennis-sixteen-grey-ink-white-louisiana,203,V6-V7,5,dry_weight_g,24.1,4.82,20
tennis-sixteen-grey-ink-white-louisiana,204,V6-V7,5,dry_weight_g,29.1,5.82,24
tennis-sixteen-grey-ink-white-louisiana,205,V6-V7,5,dry_weight_g,30.9,6.18,21
tennis-sixteen-grey-ink-white-louisiana,206,V6-V7,5,dry_weight_g,25.9,5.18,20
tennis-sixteen-grey-ink-white-louisiana,207,V6-V7,5,dry_weight_g,30.0,6.0,20
tennis-sixteen-grey-ink-white-louisiana,208,V6-V7,5,dry_weight_g,23.8,4.76,22
tennis-sixteen-grey-ink-white-louisiana,209,V6-V7,5,dry_weight_g,26.8,5.36,22
tennis-sixteen-grey-ink-white-louisiana,301,V6-V7,5,dry_weight_g,30.7,6.14,20
tennis-sixteen-grey-ink-white-louisiana,302,V6-V7,5,dry_weight_g,32.3,6.46,22
tennis-sixteen-grey-ink-white-louisiana,303,V6-V7,5,dry_weight_g,27.7,5.54,21
tennis-sixteen-grey-ink-white-louisiana,304,V6-V7,5,dry_weight_g,41.5,8.3,22
tennis-sixteen-grey-ink-white-louisiana,305,V6-V7,5,dry_weight_g,33.9,6.78,21
tennis-sixteen-grey-ink-white-louisiana,307,V6-V7,5,dry_weight_g,26.5,5.3,22
tennis-sixteen-grey-ink-white-louisiana,308,V6-V7,5,dry_weight_g,26.8,5.36,22
tennis-sixteen-grey-ink-white-louisiana,401,V6-V7,5,dry_weight_g,31.2,6.24,21
tennis-sixteen-grey-ink-white-louisiana,403,V6-V7,5,dry_weight_g,27.4,5.48,22
tennis-sixteen-grey-ink-white-louisiana,404,V6-V7,5,dry_weight_g,29.3,5.86,19
tennis-sixteen-grey-ink-white-louisiana,406,V6-V7,5,dry_weight_g,29.0,5.8,21
tennis-sixteen-grey-ink-white-louisiana,408,V6-V7,5,dry_weight_g,22.5,4.5,22
tennis-sixteen-grey-ink-white-louisiana,409,V6-V7,5,dry_weight_g,26.8,5.36,19
tennis-sixteen-grey-ink-white-louisiana,502,V6-V7,5,dry_weight_g,28.4,5.68,6
tennis-sixteen-grey-ink-white-louisiana,505,V6-V7,5,dry_weight_g,42.0,8.4,8
tennis-sixteen-grey-ink-white-louisiana,506,V6-V7,5,dry_weight_g,28.5,5.7,7
tennis-sixteen-grey-ink-white-louisiana,508,V6-V7,5,dry_weight_g,23.5,4.7,8
tennis-sixteen-grey-ink-white-louisiana,601,V6-V7,5,dry_weight_g,24.1,4.82,7
tennis-sixteen-grey-ink-white-louisiana,602,V6-V7,5,dry_weight_g,23.9,4.78,8
tennis-sixteen-grey-ink-white-louisiana,604,V6-V7,5,dry_weight_g,30.0,6.0,7
tennis-sixteen-grey-ink-white-louisiana,606,V6-V7,5,dry_weight_g,26.6,5.32,7
tennis-sixteen-grey-ink-white-louisiana,607,V6-V7,5,dry_weight_g,29.9,5.98,8
tennis-sixteen-grey-ink-white-louisiana,609,V6-V7,5,dry_weight_g,36.1,7.22,8
washington-uranus-eighteen-queen-cardinal-cola,101,V6-V7,5,dry_weight_g,35.8,7.16,21
washington-uranus-eighteen-queen-cardinal-cola,102,V6-V7,5,dry_weight_g,35.5,7.1,24
washington-uranus-eighteen-queen-cardinal-cola,103,V6-V7,5,dry_weight_g,39.2,7.84,25
washington-uranus-eighteen-queen-cardinal-cola,104,V6-V7,5,dry_weight_g,31.7,6.34,23
washington-uranus-eighteen-queen-cardinal-cola,106,V6-V7,5,dry_weight_g,20.6,4.12,24
washington-uranus-eighteen-queen-cardinal-cola,107,V6-V7,5,dry_weight_g,36.0,7.2,23
washington-uranus-eighteen-queen-cardinal-cola,108,V6-V7,5,dry_weight_g,26.8,5.36,20
washington-uranus-eighteen-queen-cardinal-cola,201,V6-V7,5,dry_weight_g,33.1,6.62,23
washington-uranus-eighteen-queen-cardinal-cola,203,V6-V7,5,dry_weight_g,37.7,7.54,20
washington-uranus-eighteen-queen-cardinal-cola,204,V6-V7,5,dry_weight_g,37.7,7.54,24
washington-uranus-eighteen-queen-cardinal-cola,205,V6-V7,5,dry_weight_g,32.7,6.54,21
washington-uranus-eighteen-queen-cardinal-cola,206,V6-V7,5,dry_weight_g,40.0,8,20
washington-uranus-eighteen-queen-cardinal-cola,207,V6-V7,5,dry_weight_g,27.4,5.48,20
washington-uranus-eighteen-queen-cardinal-cola,301,V6-V7,5,dry_weight_g,35.9,7.18,20
washington-uranus-eighteen-queen-cardinal-cola,302,V6-V7,5,dry_weight_g,52.8,10.56,22
washington-uranus-eighteen-queen-cardinal-cola,303,V6-V7,5,dry_weight_g,55.3,11.06,21
washington-uranus-eighteen-queen-cardinal-cola,304,V6-V7,5,dry_weight_g,35.4,7.08,22
washington-uranus-eighteen-queen-cardinal-cola,305,V6-V7,5,dry_weight_g,40.1,8.02,21
washington-uranus-eighteen-queen-cardinal-cola,306,V6-V7,5,dry_weight_g,59.1,11.82,20
washington-uranus-eighteen-queen-cardinal-cola,307,V6-V7,5,dry_weight_g,49.3,9.86,22
washington-uranus-eighteen-queen-cardinal-cola,308,V6-V7,5,dry_weight_g,41.0,8.2,22
washington-uranus-eighteen-queen-cardinal-cola,309,V6-V7,5,dry_weight_g,44.4,8.88,22
washington-uranus-eighteen-queen-cardinal-cola,401,V6-V7,5,dry_weight_g,47.1,9.42,21
washington-uranus-eighteen-queen-cardinal-cola,402,V6-V7,5,dry_weight_g,41.7,8.34,19
washington-uranus-eighteen-queen-cardinal-cola,403,V6-V7,5,dry_weight_g,40.4,8.08,22
washington-uranus-eighteen-queen-cardinal-cola,404,V6-V7,5,dry_weight_g,34.6,6.92,19
washington-uranus-eighteen-queen-cardinal-cola,405,V6-V7,5,dry_weight_g,62.2,12.44,21
washington-uranus-eighteen-queen-cardinal-cola,406,V6-V7,5,dry_weight_g,40.6,8.12,21
washington-uranus-eighteen-queen-cardinal-cola,407,V6-V7,5,dry_weight_g,39.8,7.96,19
washington-uranus-eighteen-queen-cardinal-cola,408,V6-V7,5,dry_weight_g,33.3,6.66,22
zebra-fillet-moon-sweet-harry-april,101,V6-V7,5,dry_weight_g,15.5,3.1,21
zebra-fillet-moon-sweet-harry-april,103,V6-V7,5,dry_weight_g,10.1,2.02,25
zebra-fillet-moon-sweet-harry-april,104,V6-V7,5,dry_weight_g,6.8,1.36,23
zebra-fillet-moon-sweet-harry-april,105,V6-V7,5,dry_weight_g,10.0,2.0,20
zebra-fillet-moon-sweet-harry-april,107,V6-V7,5,dry_weight_g,14.1,2.82,23
zebra-fillet-moon-sweet-harry-april,108,V6-V7,5,dry_weight_g,13.7,2.74,20
zebra-fillet-moon-sweet-harry-april,201,V6-V7,5,dry_weight_g,6.6,1.32,23
zebra-fillet-moon-sweet-harry-april,202,V6-V7,5,dry_weight_g,6.8,1.36,21
zebra-fillet-moon-sweet-harry-april,203,V6-V7,5,dry_weight_g,16.1,3.22,20
zebra-fillet-moon-sweet-harry-april,205,V6-V7,5,dry_weight_g,21.1,4.22,21
zebra-fillet-moon-sweet-harry-april,206,V6-V7,5,dry_weight_g,13.9,2.78,20
zebra-fillet-moon-sweet-harry-april,208,V6-V7,5,dry_weight_g,22.0,4.4,22
zebra-fillet-moon-sweet-harry-april,209,V6-V7,5,dry_weight_g,26.0,5.2,22
zebra-fillet-moon-sweet-harry-april,301,V6-V7,5,dry_weight_g,6.0,1.2,20
zebra-fillet-moon-sweet-harry-april,303,V6-V7,5,dry_weight_g,15.2,3.04,21
zebra-fillet-moon-sweet-harry-april,304,V6-V7,5,dry_weight_g,13.3,2.66,22
zebra-fillet-moon-sweet-harry-april,305,V6-V7,5,dry_weight_g,17.6,3.52,21
zebra-fillet-moon-sweet-harry-april,307,V6-V7,5,dry_weight_g,27.5,5.5,22
zebra-fillet-moon-sweet-harry-april,308,V6-V7,5,dry_weight_g,24.3,4.86,22
zebra-fillet-moon-sweet-harry-april,401,V6-V7,5,dry_weight_g,13.0,2.6,21
zebra-fillet-moon-sweet-harry-april,403,V6-V7,5,dry_weight_g,19.0,3.8,22
zebra-fillet-moon-sweet-harry-april,404,V6-V7,5,dry_weight_g,19.1,3.82,19
zebra-fillet-moon-sweet-harry-april,405,V6-V7,5,dry_weight_g,12.1,2.42,21
zebra-fillet-moon-sweet-harry-april,407,V6-V7,5,dry_weight_g,13.9,2.78,19
zebra-fillet-moon-sweet-harry-april,408,V6-V7,5,dry_weight_g,5.1,1.02,22
zebra-fillet-moon-sweet-harry-april,501,V6-V7,5,dry_weight_g,11.5,2.3,7
zebra-fillet-moon-sweet-harry-april,502,V6-V7,5,dry_weight_g,25.6,5.12,6
zebra-fillet-moon-sweet-harry-april,503,V6-V7,5,dry_weight_g,15.5,3.1,7
zebra-fillet-moon-sweet-harry-april,504,V6-V7,5,dry_weight_g,20.0,4.0,6
